Categoria;Marca;Contenido;SubCategoria;Segmento;Variedad;Presentacion;Empaque;Codigo_SAP;Formato;Ambito;Pais;Rangos;Nombre_Tipo_Venta;Venta>1461
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P106;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P107;Cluster6;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P108;Cluster6;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P109;Cluster6;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P110;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P112;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P114;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P115;Cluster3;Provincias;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P115;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P117;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P117;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P118;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P119;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P120;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P120;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P122;Cluster3;Provincias;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P122;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P123;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P125;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P125;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P126;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P126;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P130;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P132;Cluster3;Provincias;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P132;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P133;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P134;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P135;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P139;Cluster6;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P139;Cluster6;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P141;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P142;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P143;Cluster3;Provincias;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P143;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P144;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P145;Cluster3;Provincias;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P145;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P146;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P147;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P156;Cluster6;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P158;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P159;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P172;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P177;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P178;Cluster6;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P180;Cluster4;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P181;Cluster4;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P192;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P193;Cluster6;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P195;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P195;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P198;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P201;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P202;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P203;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P206;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P207;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P208;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P216;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P219;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P221;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P223;Cluster3;Provincias;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P223;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P224;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P224;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P225;Cluster3;Provincias;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P225;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P226;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P227;Cluster3;Lima;Peru;Otros;Venta Ecommerce;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P227;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P229;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P231;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P236;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P238;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P259;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P261;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P262;Cluster3;Provincias;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P262;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P291;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P291;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P333;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P465;Cluster3;Lima;Peru;Otros;Venta Ecommerce;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P465;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P516;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P723;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P724;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P769;Cluster3;Provincias;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;P769;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;SO02;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;SO03;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;SO04;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;SO05;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;V019;Cluster7;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;V019;Cluster7;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;V090;Cluster7;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;V090;Cluster7;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;V093;Cluster7;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;V093;Cluster7;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;V094;Cluster7;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;V094;Cluster7;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;V095;Cluster7;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;V095;Cluster7;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;V116;Cluster7;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;V116;Cluster7;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;V140;Cluster7;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;V140;Cluster7;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;V290;Cluster7;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;V290;Cluster7;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Economico;Otros;Otros;Otros;X210;Cluster4;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;M889;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P001;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P010;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P037;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P048;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P052;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P059;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P061;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P064;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P066;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P068;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P075;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P080;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P081;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P084;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P089;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P096;Cluster6;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P102;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P104;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P105;Cluster6;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P106;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P107;Cluster6;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P108;Cluster6;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P109;Cluster6;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P110;Cluster6;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P112;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P114;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P115;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P117;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P118;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P119;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P120;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P122;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P123;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P125;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P126;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P130;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P132;Cluster3;Provincias;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P132;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P133;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P134;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P135;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P139;Cluster6;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P141;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P142;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P143;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P144;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P145;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P146;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P147;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P156;Cluster6;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P158;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P159;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P172;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P177;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P178;Cluster6;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P191;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P192;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P193;Cluster6;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P195;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P198;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P201;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P202;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P203;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P206;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P207;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P208;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P215;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P216;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P219;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P220;Cluster6;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P221;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P223;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P224;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P225;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P226;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P227;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P227;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P229;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P231;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P236;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P238;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P258;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P259;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P261;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P262;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P291;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P333;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P422;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P465;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P516;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P723;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P724;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;P769;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;SO02;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;SO03;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;SO04;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;SO05;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;V019;Cluster7;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;V019;Cluster7;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;6 Und;Otros;Medio;Otros;Otros;Otros;V090;Cluster7;Lima;Peru;Otros;Venta Ecommerce;0
